"","select.static","select.additive","select.multiplicative","nonselect.static","nonselect.additive","nonselect.multiplicative","selWT.static","selWT.additive","selWT.multiplicative","nonWT.static","nonWT.additive","nonWT.multiplicative"
"1",-1.38873433195489,-0.110431635689626,1.0051062245282,-2.26743551016917,-0.0557748257889719,1.01977054188086,-1.55980971952016,-0.104453335739663,1.09195054528073,-1.55980971952016,-0.104453335739663,1.09195054528073
"2",-1.35288776334023,-0.0597399647073246,1.14963453489481,-2.3480187348464,-0.00854271275595633,1.01985174290712,-1.97946965137391,-0.0486796698523219,1.09458511472175,-1.97946965137391,-0.0486796698523219,1.09458511472175
"3",-1.24595255658383,-0.0407191799779737,1.09603840323752,-1.46417906211296,-0.0477645250276966,1.16706343709374,-1.96055446418616,0.0331798330986189,1.05522912474522,-1.96055446418616,0.0331798330986189,1.05522912474522
"4",-1.28397828384287,-0.0208765976365271,1.07710099619521,-2.20142340444247,-0.0944618220543579,1.02989983424494,-1.81203996401558,-0.0929265282556382,1.11222043030758,-1.81203996401558,-0.0929265282556382,1.11222043030758
"5",-1.78604783578377,-0.142245947210202,0.841935877413416,-1.84469901578715,-0.0575299221026636,1.03414913788669,-1.38447860544211,-0.0122651208659472,1.22284425384473,-1.38447860544211,-0.0122651208659472,1.22284425384473
"6",-1.30988480876501,-0.00450246431565348,1.08220019247428,-1.86574281366921,-0.0627074850658699,1.09715521349953,-1.3950453165971,-0.166520114669354,2.11289376463109,-1.3950453165971,-0.166520114669354,2.11289376463109
"7",-1.38872912599504,0.0109056770792273,1.06745995211596,-2.16973458547177,-0.0380157834709472,0.98945875397095,-2.07391103187792,-0.117457203023736,1.09203495084,-2.07391103187792,-0.117457203023736,1.09203495084
"8",-1.69421031534618,-0.0868902434745052,0.921675807874556,-1.4820535980677,-0.0697924765647576,1.07287203618829,-1.91393103211745,-0.0559121402213843,1.06968544918653,-1.91393103211745,-0.0559121402213843,1.06968544918653
"9",-1.98807721820971,-0.0713174825465936,0.922517526617856,-2.06332436266082,-0.0741519625706264,1.0194484326285,-1.7516827004472,-0.0552767097274336,1.16324589879677,-1.7516827004472,-0.0552767097274336,1.16324589879677
"10",-1.32364912411522,0.00266167348166528,1.09954253479104,-1.7219427994373,0.00430666581191494,1.05458168466295,-1.95993365119779,-0.0690936572852596,1.07911572395519,-1.95993365119779,-0.0690936572852596,1.07911572395519
"11",-1.94580481440185,-0.0360522762856416,0.920557196408234,-1.96696229818923,-0.0240921504056588,1.00516099058638,-1.36861194064102,-0.172167903495915,1.93402608091587,-1.36861194064102,-0.172167903495915,1.93402608091587
"12",-1.37618104258064,-0.0272992798215622,1.01832209995454,-1.52501130878387,0.000399081268024493,1.0751448332825,-1.99543841421193,-0.0172994178798596,1.1375304287565,-1.99543841421193,-0.0172994178798596,1.1375304287565
"13",-1.44544734771357,0.00800757999241699,1.10341558747153,-1.87258612788341,-0.000411847065825416,0.986812374125585,-1.29666856924675,-0.024911334362965,1.26491575135773,-1.29666856924675,-0.024911334362965,1.26491575135773
