"","select.static","select.additive","select.multiplicative","nonselect.static","nonselect.additive","nonselect.multiplicative","selWT.static","selWT.additive","selWT.multiplicative","nonWT.static","nonWT.additive","nonWT.multiplicative"
"1",-2.21752705811288,-0.139603054807838,0.868149649619439,-1.54200836098007,-0.0772627601964468,0.991542194440991,-1.57102630207707,-0.0952402073968382,1.21223836343529,-1.57102630207707,-0.0952402073968382,1.21223836343529
"2",-2.30951029403498,-0.159474531729225,1.05070120432236,-1.86710019083624,-0.127720107071019,0.961033738620451,-1.94521165480793,-0.114657871431201,1.13194873665604,-1.94521165480793,-0.114657871431201,1.13194873665604
"3",-2.24285618768071,-0.178752662001853,0.745319497114985,-1.7903365659343,-0.0494040100443893,0.797099042735627,-1.46137832593178,-0.117900509999752,1.14230398295028,-1.46137832593178,-0.117900509999752,1.14230398295028
"4",-2.72342368223105,-0.170378001209032,0.718618341711097,-1.87344129631886,-0.085637597063986,0.807797298543316,-2.23049776500654,-0.113163470438552,1.10455758428125,-2.23049776500654,-0.113163470438552,1.10455758428125
"5",-0.0919030465373184,-1.99944801784869,2.79073601154163,-1.98416996597611,-0.107590666071112,0.859597704913168,-1.62810256986368,-0.0908947080899168,1.20936784722342,-1.62810256986368,-0.0908947080899168,1.20936784722342
"6",-1.91874433418728,-0.0485464158494651,1.11643633767364,-1.63755653166834,-0.113891809442704,1.02633931768358,-1.62513250916184,-0.10196041478394,1.13180674108434,-1.62513250916184,-0.10196041478394,1.13180674108434
"7",-2.71540575412308,-0.1032090389687,1.13818683721469,-1.55767254207146,-0.0553737196401381,0.932772101406599,-1.43614559040992,-0.101972795987206,1.23033489976113,-1.43614559040992,-0.101972795987206,1.23033489976113
"8",-2.29196228698896,-0.186803788840116,1.01730662584452,-1.57307148181638,-0.172442276083738,0.897202407169484,-1.72340708819391,-0.130302187082703,1.15439508325618,-1.72340708819391,-0.130302187082703,1.15439508325618
"9",-1.41650367242292,-0.0382886240727143,1.1537136609302,-2.13364266470427,-0.125134626476476,0.928670889579593,-1.50677230016074,-0.116905676737818,1.13954070454387,-1.50677230016074,-0.116905676737818,1.13954070454387
"10",-1.4822078446763,-0.107053574747732,1.11966064253441,-1.46659332859233,-0.0635393407976607,0.979208390896567,-1.54335793627157,-0.0856924266912138,1.14124411916266,-1.54335793627157,-0.0856924266912138,1.14124411916266
"11",-2.07289899351929,-0.16283283138385,0.772678702710038,NA,NA,NA,-1.57610282649665,-0.0904462730093676,1.17794992396863,-1.57610282649665,-0.0904462730093676,1.17794992396863
"12",-2.06913983512287,-0.123176928981968,0.780850216420919,-1.22053249550064,-0.0947702498401182,1.01177015431007,-0.951905150197375,-0.0208667716902021,0.858762273747801,-0.951905150197375,-0.0208667716902021,0.858762273747801
"13",-1.58514483436171,-0.10212152303229,1.05098541090084,-1.73209332756506,-0.115756092073181,0.996218253312572,-1.37337401678533,-0.137486409347039,1.27940774326256,-1.37337401678533,-0.137486409347039,1.27940774326256
"14",-1.57688491126045,-0.14563359101304,1.01013471767477,-1.79843093141109,-0.164013360431654,0.983481193573852,-1.77105456452152,-0.0626769292760007,1.15636592921326,-1.77105456452152,-0.0626769292760007,1.15636592921326
"15",-1.80547070567457,-0.110301930648376,1.05815390504133,-1.93113101617129,-0.0480811634230125,0.972249062966221,-1.78580274555745,-0.022262321605955,0.882301771362242,-1.78580274555745,-0.022262321605955,0.882301771362242
