"freqCutoff","fracPossibleCodon","fracSNV","fracPossibleAA","fracReachableAA"
1e-07,0.652886795743939,0.947496947496947,0.962846677132391,0.994722955145119
1.25892541179417e-07,0.652712366998081,0.947496947496947,0.962846677132391,0.994722955145119
1.58489319246111e-07,0.644078144078144,0.947496947496947,0.962323390894819,0.994722955145119
1.99526231496888e-07,0.624106052677481,0.947496947496947,0.959183673469388,0.994722955145119
2.51188643150958e-07,0.585731728588871,0.946886446886447,0.950811093668237,0.990325417766051
3.16227766016838e-07,0.582679225536368,0.946275946275946,0.950811093668237,0.990325417766051
3.98107170553497e-07,0.570643642072214,0.946275946275946,0.950026164311879,0.990325417766051
5.01187233627272e-07,0.557125414268271,0.944444444444444,0.947148090005233,0.988566402814424
6.30957344480193e-07,0.549973835688121,0.943223443223443,0.946624803767661,0.988566402814424
7.94328234724282e-07,0.541514041514041,0.940781440781441,0.945316588173731,0.988566402814424
1e-06,0.534275248560963,0.937118437118437,0.942176870748299,0.986807387862797
1.25892541179417e-06,0.528170242455957,0.932844932844933,0.939822082679226,0.986807387862797
1.58489319246111e-06,0.520495377638235,0.926739926739927,0.937205651491366,0.98504837291117
1.99526231496888e-06,0.5143031571603,0.919413919413919,0.935112506541078,0.98504837291117
2.51188643150958e-06,0.507936507936508,0.909035409035409,0.931449502878074,0.98504837291117
3.16227766016838e-06,0.499738356881214,0.896214896214896,0.925693354264783,0.984168865435356
3.98107170553497e-06,0.489883132740276,0.879120879120879,0.919413919413919,0.981530343007916
5.01187233627272e-06,0.481336124193267,0.869352869352869,0.909471480900052,0.978891820580475
6.30957344480193e-06,0.470259898831327,0.852258852258852,0.897174254317112,0.977132805628848
7.94328234724282e-06,0.458137100994244,0.82967032967033,0.884092098377813,0.969217238346526
1e-05,0.44409558695273,0.804639804639805,0.86996336996337,0.963060686015831
1.25892541179417e-05,0.428048142333857,0.780830280830281,0.850863422291994,0.951627088830255
1.58489319246111e-05,0.40763997906855,0.756410256410256,0.825222396650968,0.941072999120492
1.99526231496888e-05,0.384179312750741,0.727106227106227,0.799581371009942,0.928759894459103
2.51188643150958e-05,0.358799930228502,0.688644688644689,0.764782836211408,0.910290237467018
3.16227766016838e-05,0.333507762079191,0.653235653235653,0.725798011512297,0.889182058047493
3.98107170553497e-05,0.304901447758591,0.625763125763126,0.682365253793825,0.863676341248901
5.01187233627273e-05,0.273329844758416,0.598290598290598,0.634222919937206,0.831134564643799
6.30957344480194e-05,0.244723530437816,0.56959706959707,0.583725798011512,0.794195250659631
7.94328234724282e-05,0.217076574219431,0.536019536019536,0.533490319204605,0.745822339489886
1e-04,0.188295831152974,0.501831501831502,0.485086342229199,0.705364995602463
0.000125892541179417,0.160125588697017,0.457264957264957,0.419675562532705,0.634124890061565
0.000158489319246111,0.130995988138845,0.401098901098901,0.362114076399791,0.573438874230431
0.000199526231496888,0.104221175649747,0.341269841269841,0.307169021454736,0.515391380826737
0.000251188643150958,0.080237223094366,0.276556776556777,0.251439037153323,0.432717678100264
0.000316227766016838,0.0600907029478458,0.211843711843712,0.205913134484563,0.355321020228672
0.000398107170553497,0.0426478283621141,0.156288156288156,0.160387231815803,0.281442392260334
0.000501187233627273,0.0300889586603872,0.109279609279609,0.120617477760335,0.205804749340369
0.000630957344480194,0.0200593057735915,0.0714285714285714,0.0905285190999477,0.145118733509235
0.000794328234724282,0.0129077271934415,0.0494505494505494,0.0609628466771324,0.102022867194371
0.001,0.00741322169893598,0.0311355311355311,0.0374149659863946,0.0633245382585752
0.00125892541179417,0.00444793301936159,0.0183150183150183,0.021978021978022,0.0369393139841689
0.00158489319246111,0.00270364556078842,0.0115995115995116,0.0122972265829409,0.0219876868953386
0.00199526231496888,0.0014826443397872,0.00427350427350427,0.0075876504447933,0.0158311345646438
0.00251188643150958,0.000523286237571952,0.00122100122100122,0.00340136054421769,0.00527704485488127
0.00316227766016838,8.72143729286586e-05,0,0.000523286237571952,0.000879507475813544
0.00398107170553498,0,0,0,0
0.00501187233627272,0,0,0,0
0.00630957344480194,0,0,0,0
0.00794328234724282,0,0,0,0
0.01,0,0,0,0
