"freqCutoff","fracPossibleCodon","fracSNV","fracPossibleAA","fracReachableAA"
1e-07,0.815310846560847,0.991898148148148,0.994543650793651,1
1.25892541179417e-07,0.814318783068783,0.991898148148148,0.994543650793651,1
1.58489319246111e-07,0.814318783068783,0.991898148148148,0.994543650793651,1
1.99526231496888e-07,0.799272486772487,0.991898148148148,0.994543650793651,1
2.51188643150958e-07,0.798280423280423,0.991898148148148,0.994543650793651,1
3.16227766016838e-07,0.758763227513228,0.991898148148148,0.992559523809524,1
3.98107170553497e-07,0.73098544973545,0.991898148148148,0.991071428571429,1
5.01187233627272e-07,0.72635582010582,0.989583333333333,0.991071428571429,1
6.30957344480193e-07,0.694279100529101,0.989583333333333,0.990575396825397,1
7.94328234724282e-07,0.682705026455027,0.988425925925926,0.990575396825397,1
1e-06,0.666005291005291,0.988425925925926,0.989583333333333,1
1.25892541179417e-06,0.654100529100529,0.988425925925926,0.989087301587302,1
1.58489319246111e-06,0.645833333333333,0.988425925925926,0.988095238095238,1
1.99526231496888e-06,0.636904761904762,0.987268518518518,0.986111111111111,1
2.51188643150958e-06,0.631613756613757,0.987268518518518,0.986111111111111,1
3.16227766016838e-06,0.624669312169312,0.986111111111111,0.985615079365079,1
3.98107170553497e-06,0.619543650793651,0.984953703703704,0.985119047619048,1
5.01187233627272e-06,0.612268518518518,0.984953703703704,0.985119047619048,1
6.30957344480193e-06,0.60598544973545,0.983796296296296,0.984126984126984,1
7.94328234724282e-06,0.598875661375661,0.981481481481482,0.984126984126984,1
1e-05,0.591765873015873,0.979166666666667,0.982638888888889,1
1.25892541179417e-05,0.583002645502645,0.978009259259259,0.980654761904762,1
1.58489319246111e-05,0.575562169312169,0.975694444444444,0.977678571428571,1
1.99526231496888e-05,0.566798941798942,0.96875,0.975198412698413,1
2.51188643150958e-05,0.561342592592593,0.966435185185185,0.973214285714286,1
3.16227766016838e-05,0.552579365079365,0.96412037037037,0.969246031746032,1
3.98107170553497e-05,0.542989417989418,0.957175925925926,0.963789682539683,1
5.01187233627273e-05,0.532903439153439,0.952546296296296,0.954861111111111,0.998373983739837
6.30957344480194e-05,0.524140211640212,0.94212962962963,0.950396825396825,0.998373983739837
7.94328234724282e-05,0.511739417989418,0.935185185185185,0.938988095238095,0.998373983739837
1e-04,0.497519841269841,0.921296296296296,0.921626984126984,0.996747967479675
0.000125892541179417,0.48015873015873,0.908564814814815,0.907242063492063,0.996747967479675
0.000158489319246111,0.458498677248677,0.876157407407407,0.884920634920635,0.983739837398374
0.000199526231496888,0.433035714285714,0.847222222222222,0.858134920634921,0.980487804878049
0.000251188643150958,0.401124338624339,0.80787037037037,0.828373015873016,0.970731707317073
0.000316227766016838,0.364417989417989,0.770833333333333,0.788690476190476,0.952845528455285
0.000398107170553497,0.318121693121693,0.709490740740741,0.73015873015873,0.926829268292683
0.000501187233627273,0.270171957671958,0.648148148148148,0.66765873015873,0.876422764227642
0.000630957344480194,0.223544973544974,0.585648148148148,0.589285714285714,0.804878048780488
0.000794328234724282,0.177744708994709,0.509259259259259,0.510416666666667,0.739837398373984
0.001,0.134589947089947,0.420138888888889,0.427083333333333,0.640650406504065
0.00125892541179417,0.0993716931216931,0.353009259259259,0.344742063492063,0.531707317073171
0.00158489319246111,0.0720899470899471,0.295138888888889,0.277777777777778,0.427642276422764
0.00199526231496888,0.0494378306878307,0.241898148148148,0.213293650793651,0.369105691056911
0.00251188643150958,0.0348875661375661,0.184027777777778,0.15327380952381,0.273170731707317
0.00316227766016838,0.0221560846560847,0.118055555555556,0.104166666666667,0.177235772357724
0.00398107170553498,0.011739417989418,0.0532407407407407,0.0689484126984127,0.126829268292683
0.00501187233627272,0.00628306878306878,0.0185185185185185,0.037202380952381,0.0699186991869919
0.00630957344480194,0.00479497354497354,0.00810185185185185,0.0203373015873016,0.0357723577235772
0.00794328234724282,0.0042989417989418,0.00694444444444444,0.0128968253968254,0.0178861788617886
0.01,0.00297619047619048,0.00578703703703704,0.00892857142857143,0.00975609756097561
