"freqCutoff","fracPossibleCodon","fracSNV","fracPossibleAA","fracReachableAA"
1e-07,0.737134768981903,0.985138004246285,0.975735517136791,1
1.25892541179417e-07,0.731877464361541,0.985138004246285,0.974825599029421,1
1.58489319246111e-07,0.727530077848549,0.985138004246285,0.974522292993631,1
1.99526231496888e-07,0.715701142452735,0.985138004246285,0.97300576281468,1
2.51188643150958e-07,0.705388737235871,0.984430290162774,0.97300576281468,1
3.16227766016838e-07,0.685168334849864,0.984430290162774,0.969366090385199,1
3.98107170553497e-07,0.67455262359721,0.984430290162774,0.968152866242038,1
5.01187233627272e-07,0.665150136487716,0.984430290162774,0.966939642098878,1
6.30957344480193e-07,0.654534425235062,0.984430290162774,0.963906581740977,0.998985801217039
7.94328234724282e-07,0.645940754221009,0.984430290162774,0.961176827418866,0.997971602434077
1e-06,0.635628349004145,0.984430290162774,0.958143767060964,0.997971602434077
1.25892541179417e-06,0.627944596097462,0.983722576079264,0.955717318774644,0.997971602434077
1.58489319246111e-06,0.618643210999899,0.982307147912243,0.952077646345162,0.996957403651116
1.99526231496888e-06,0.611363866140936,0.982307147912243,0.949347892023051,0.995943204868154
2.51188643150958e-06,0.602264685067233,0.982307147912243,0.944191689414619,0.995943204868154
3.16227766016838e-06,0.59356991204125,0.982307147912243,0.939035486806187,0.995943204868154
3.98107170553497e-06,0.584672934991406,0.981599433828733,0.932969366090385,0.994929006085193
5.01187233627272e-06,0.577292488120514,0.980891719745223,0.928419775553533,0.994929006085193
6.30957344480193e-06,0.564351430593469,0.980891719745223,0.91932059447983,0.994929006085193
7.94328234724282e-06,0.550500454959054,0.978768577494692,0.911434637549287,0.993914807302231
1e-05,0.535739561217268,0.976645435244161,0.899909008189263,0.993914807302231
1.25892541179417e-05,0.521180871499343,0.975230007077141,0.887473460721868,0.99290060851927
1.58489319246111e-05,0.503791325447376,0.969568294409059,0.873521383075523,0.989858012170385
1.99526231496888e-05,0.48549186128804,0.966737438075018,0.858659387321808,0.988843813387424
2.51188643150958e-05,0.465878070973612,0.961075725406936,0.839247801031241,0.986815415821501
3.16227766016838e-05,0.445455464563745,0.951167728237792,0.815286624203822,0.98580121703854
3.98107170553497e-05,0.424122940046507,0.935598018400566,0.791932059447983,0.980730223123732
5.01187233627273e-05,0.401880497421899,0.924982307147912,0.767667576584774,0.976673427991886
6.30957344480194e-05,0.37791932059448,0.910120311394197,0.743099787685775,0.972616632860041
7.94328234724282e-05,0.355272469922151,0.883227176220807,0.713375796178344,0.960446247464503
1e-04,0.331816803154383,0.849964614295824,0.683045192599333,0.94421906693712
0.000125892541179417,0.303508239813972,0.821656050955414,0.64816499848347,0.92393509127789
0.000158489319246111,0.274997472449702,0.777070063694268,0.611464968152866,0.904665314401623
0.000199526231496888,0.245374582954201,0.726822363765039,0.574764937822263,0.874239350912779
0.000251188643150958,0.213224143160449,0.661712668082095,0.525022747952684,0.828600405679513
0.000316227766016838,0.181781417450207,0.588818117480538,0.462845010615711,0.756592292089249
0.000398107170553497,0.150035385704176,0.518046709129512,0.40612678192296,0.686612576064909
0.000501187233627273,0.117177231826913,0.440905874026893,0.342735820442827,0.616632860040568
0.000630957344480194,0.0872510362956223,0.362349610757254,0.284501061571125,0.53448275862069
0.000794328234724282,0.0635931655039935,0.29794762915782,0.228692750985745,0.443204868154158
0.001,0.048630067738348,0.24203821656051,0.182590233545648,0.364097363083164
0.00125892541179417,0.0387220705692043,0.208067940552017,0.144070367000303,0.292089249492901
0.00158489319246111,0.0290162774239207,0.16135881104034,0.111616621170761,0.22920892494929
0.00199526231496888,0.0219391365888181,0.123142250530786,0.0849256900212314,0.170385395537525
0.00251188643150958,0.0142553836821353,0.0785562632696391,0.0582347588717015,0.108519269776876
0.00316227766016838,0.00687493681124254,0.0403397027600849,0.0367000303306036,0.0649087221095335
0.00398107170553498,0.00313416236983116,0.0169851380042463,0.0197148923263573,0.0314401622718053
0.00501187233627272,0.00192093822667071,0.0120311394196745,0.0118289353958144,0.0212981744421907
0.00630957344480194,0.000606612071580224,0.00353857041755131,0.00545950864422202,0.00912778904665314
0.00794328234724282,0.000202204023860075,0.00141542816702052,0.0024264482863209,0.00608519269776876
0.01,0,0,0.000303306035790112,0.00101419878296146
