"","select.static","select.additive","select.multiplicative","nonselect.static","nonselect.additive","nonselect.multiplicative","selWT.static","selWT.additive","selWT.multiplicative","nonWT.static","nonWT.additive","nonWT.multiplicative"
"1",-2.2206294173884,-0.208374723703882,0.821558389992491,-1.66619794553342,-0.328552070345572,0.959895523639131,-1.91872588711665,-0.143449592709566,1.00254225489347,-1.91872588711665,-0.143449592709566,1.00254225489347
"2",-2.11222254698546,-0.263328805636496,0.811101957836381,-1.9458054295781,-0.105359849482388,1.09978416467399,-2.11907891184157,-0.138664157036352,1.02076022181416,-2.11907891184157,-0.138664157036352,1.02076022181416
"3",-2.31299495423908,-0.211447749770957,0.859967442800267,-1.76631424020455,-0.150578952614285,1.09484567403016,-2.04710176103557,-0.0799013874405155,1.06693503599646,-2.04710176103557,-0.0799013874405155,1.06693503599646
"4",-2.34849259187415,-0.264082459821007,0.781255718708022,-1.88766742171681,-0.196076141119749,1.04108995182928,-1.33472172199562,-0.0844350260936461,1.12901692473197,-1.33472172199562,-0.0844350260936461,1.12901692473197
"5",-1.5112291887071,-0.161641177643331,0.89476694791038,-1.79964349649853,-0.173090859906128,1.02775946380774,-1.76804983319292,-0.187999493866117,0.977051081892684,-1.76804983319292,-0.187999493866117,0.977051081892684
"6",-1.33808334406736,-0.293106523287885,0.786546954738345,-1.62070495457499,-0.144732784727731,1.10059078609484,-2.08163868571313,-0.131081985838687,1.00292059815625,-2.08163868571313,-0.131081985838687,1.00292059815625
"7",-1.21990164299188,-0.135051724907883,0.871872726094842,-1.61581073015657,-0.0959797594997851,1.13570681062574,-2.09476182729203,-0.10097582200659,1.03272536058823,-2.09476182729203,-0.10097582200659,1.03272536058823
"8",-1.3786876248993,-0.144536249977809,0.903937239602671,-1.66505489440448,-0.130627790921,1.08956973950578,-1.30687875478494,-0.0712152395244561,1.25995052100235,-1.30687875478494,-0.0712152395244561,1.25995052100235
"9",-2.63955549256084,-0.21748253965434,0.571578700730057,-1.94823958911421,-0.17466609311463,1.04998010264322,-1.82817852393102,-0.10768145316794,1.02423971243397,-1.82817852393102,-0.10768145316794,1.02423971243397
"10",-1.80272025920032,-0.301486153120353,0.550746547485935,-1.71805304314311,-0.125424935346713,1.07001546834943,-1.79394535852079,-0.179096104749366,0.967211760390775,-1.79394535852079,-0.179096104749366,0.967211760390775
"11",-2.06457979906583,-0.160876237832229,0.563220517934619,-1.56656474696488,-0.127986655891471,1.11041935515235,-2.14059977930181,-0.172243291286581,0.93325695835081,-2.14059977930181,-0.172243291286581,0.93325695835081
"12",-0.800405748054391,-0.159919116648635,0.498924340073327,-1.80025272592295,-0.149843033919326,1.02147765539428,-2.13934906539642,-0.0834037660502955,0.931749599383692,-2.13934906539642,-0.0834037660502955,0.931749599383692
"13",-2.07358582047708,-0.249896390121921,0.47286159468277,-1.61211278441781,-0.147656060815248,1.09994952614517,-1.78363136341436,-0.153132264414759,1.02137095550183,-1.78363136341436,-0.153132264414759,1.02137095550183
"14",-2.22574337077238,-0.193409333124632,0.974202562461741,-1.77239082746994,-0.13175636478743,1.08063123011844,-1.53423381710065,-0.099741950047611,1.04687429938668,-1.53423381710065,-0.099741950047611,1.04687429938668
"15",-2.63595437724871,-0.25021739567448,0.930855967944187,-2.08715247554016,-0.171028651023924,1.03975925532391,-2.05108809188993,-0.0840340137532561,1.09159683304141,-2.05108809188993,-0.0840340137532561,1.09159683304141
"16",-2.15165149967219,-0.169247262157867,0.986844258354182,-1.85110331681106,-0.145178289149198,1.07314025323886,-2.04078876259945,-0.105640634477488,1.00972519557832,-2.04078876259945,-0.105640634477488,1.00972519557832
"17",-2.25216167200672,-0.191016817998913,0.974939305549208,-1.79057437773631,-0.192825675965482,1.04244438938194,-1.38386861389964,-0.0995591237061283,1.04250693493994,-1.38386861389964,-0.0995591237061283,1.04250693493994
"18",-1.6163460744137,-0.154072164218703,1.05326612224252,-1.61745638014733,-0.139313656842604,1.18430386836131,-2.1039361086194,-0.13337097864974,0.968593861142325,-2.1039361086194,-0.13337097864974,0.968593861142325
"19",-1.60594422289529,0.188435929416528,1.50246351614394,-1.95881394842862,-0.149623935847086,0.983560353116741,-1.69147786894726,0.0151789276887772,1.21958232421326,-1.69147786894726,0.0151789276887772,1.21958232421326
