"freqCutoff","fracPossibleCodon","fracSNV","fracPossibleAA","fracReachableAA"
1e-07,0.46966810966811,0.898989898989899,0.827445887445887,0.973404255319149
1.25892541179417e-07,0.46949494949495,0.898383838383838,0.827359307359307,0.973404255319149
1.58489319246111e-07,0.469292929292929,0.897777777777778,0.827359307359307,0.973404255319149
1.99526231496888e-07,0.468686868686869,0.896161616161616,0.826839826839827,0.973108747044917
2.51188643150958e-07,0.455266955266955,0.895353535353535,0.8204329004329,0.971040189125296
3.16227766016838e-07,0.433419913419913,0.894141414141414,0.808051948051948,0.967789598108747
3.98107170553497e-07,0.431197691197691,0.892525252525252,0.807099567099567,0.967494089834515
5.01187233627272e-07,0.425569985569986,0.89010101010101,0.802943722943723,0.966312056737589
6.30957344480193e-07,0.411832611832612,0.886666666666667,0.793073593073593,0.963947990543735
7.94328234724282e-07,0.407388167388167,0.881616161616162,0.790649350649351,0.962765957446808
1e-06,0.401818181818182,0.878383838383838,0.786060606060606,0.96128841607565
1.25892541179417e-06,0.395930735930736,0.872727272727273,0.781125541125541,0.958924349881797
1.58489319246111e-06,0.39024531024531,0.865858585858586,0.775411255411255,0.955082742316785
1.99526231496888e-06,0.385223665223665,0.856969696969697,0.770822510822511,0.951832151300236
2.51188643150958e-06,0.379307359307359,0.843838383838384,0.764502164502164,0.945330969267139
3.16227766016838e-06,0.373968253968254,0.83010101010101,0.758787878787879,0.940307328605201
3.98107170553497e-06,0.367705627705628,0.814545454545455,0.751774891774892,0.933806146572104
5.01187233627272e-06,0.360981240981241,0.799393939393939,0.745367965367965,0.928191489361702
6.30957344480193e-06,0.353073593073593,0.784848484848485,0.733593073593074,0.917553191489362
7.94328234724282e-06,0.344906204906205,0.76969696969697,0.721731601731602,0.907801418439716
1e-05,0.335584415584416,0.756363636363636,0.706839826839827,0.900709219858156
1.25892541179417e-05,0.324906204906205,0.739191919191919,0.693939393939394,0.891843971631206
1.58489319246111e-05,0.312121212121212,0.722828282828283,0.675497835497835,0.881205673758865
1.99526231496888e-05,0.296796536796537,0.703434343434343,0.65047619047619,0.866725768321513
2.51188643150958e-05,0.281067821067821,0.685656565656566,0.625714285714286,0.851063829787234
3.16227766016838e-05,0.262077922077922,0.661616161616162,0.594199134199134,0.828900709219858
3.98107170553497e-05,0.241789321789322,0.631919191919192,0.560692640692641,0.800531914893617
5.01187233627273e-05,0.219076479076479,0.603434343434343,0.522597402597403,0.770390070921986
6.30957344480194e-05,0.195266955266955,0.572929292929293,0.48034632034632,0.732860520094563
7.94328234724282e-05,0.171630591630592,0.534545454545455,0.436277056277056,0.687647754137116
1e-04,0.147157287157287,0.491111111111111,0.387878787878788,0.633274231678487
0.000125892541179417,0.122972582972583,0.436767676767677,0.337662337662338,0.575354609929078
0.000158489319246111,0.0978354978354978,0.373131313131313,0.286666666666667,0.51063829787234
0.000199526231496888,0.0776334776334776,0.313131313131313,0.238787878787879,0.436170212765957
0.000251188643150958,0.0568831168831169,0.244646464646465,0.187272727272727,0.347813238770686
0.000316227766016838,0.0407792207792208,0.186464646464646,0.142683982683983,0.268321513002364
0.000398107170553497,0.0274170274170274,0.132929292929293,0.106839826839827,0.195035460992908
0.000501187233627273,0.0174314574314574,0.0884848484848485,0.0754112554112554,0.13563829787234
0.000630957344480194,0.0105339105339105,0.0563636363636364,0.0522943722943723,0.091903073286052
0.000794328234724282,0.0058008658008658,0.0311111111111111,0.0303030303030303,0.0499408983451537
0.001,0.00291486291486291,0.0147474747474747,0.016969696969697,0.0254137115839243
0.00125892541179417,0.00158730158730159,0.00808080808080808,0.00943722943722944,0.0159574468085106
0.00158489319246111,0.000548340548340548,0.00262626262626263,0.00467532467532468,0.00679669030732861
0.00199526231496888,0.000173160173160173,0.000606060606060606,0.00147186147186147,0.00236406619385343
0.00251188643150958,2.88600288600289e-05,0,0.000346320346320346,0.000591016548463357
0.00316227766016838,0,0,0,0
0.00398107170553498,0,0,0,0
0.00501187233627272,0,0,0,0
0.00630957344480194,0,0,0,0
0.00794328234724282,0,0,0,0
0.01,0,0,0,0
