"","select.static","select.additive","select.multiplicative","nonselect.static","nonselect.additive","nonselect.multiplicative","selWT.static","selWT.additive","selWT.multiplicative","nonWT.static","nonWT.additive","nonWT.multiplicative"
"1",-1.55032126306024,-0.137072964999953,1.02115907693102,-1.55981595241666,-0.2353737264357,0.929096887590199,-1.65308415732368,-0.0790135810644105,1.15473458778163,-1.74207142239892,-0.166772195085259,1.04157824227268
"2",-1.88706410682008,-0.128308662899032,0.979777682371534,-1.83964722377153,-0.117152859014716,1.02663587349221,-2.11423542183265,-0.145848207677919,1.0718243924339,-1.4921625205975,-0.140668601928294,1.10488645516833
"3",-1.97213933425238,-0.0992138077263848,0.969156966277661,-1.85545351705862,-0.0451316288838233,1.04894065937113,-1.67971218437432,-0.10985739455944,1.08334450113289,-1.27739091540162,-0.0846234183621702,1.30292175210801
"4",-1.78610546580565,-0.108476353104901,1.0410901722097,-2.10649131298109,-0.142629689268345,1.05770328308476,-1.6822025281414,-0.158278241127771,1.07748554315752,-1.5166833312786,-0.185372400049879,1.06548890855004
"5",-1.6854524060159,-0.0581316781932852,1.03746715779625,-1.94751051390259,-0.102780958699121,1.00397003038422,-1.61661712729186,-0.133303574159617,1.0642771962727,-1.43788838368866,-0.0589888574608253,1.25608402438592
"6",-2.02349083330121,-0.06243646687315,1.03281957715206,-2.04635092875591,-0.0759958189993802,1.03056326289302,-1.58795045063607,-0.0633119238680354,1.17532778791596,-1.83032155899142,-0.092884250370491,1.17308460222811
"7",-2.03416259275833,-0.106119401809514,0.766802670384291,-1.76898214804435,-0.0809648473761526,1.01240760992956,-1.61287272628036,-0.0594658342632113,1.17506855559654,-1.44153004640224,-0.185051015710015,1.10841829214674
"8",-1.66035515909049,0.0150243233336798,1.07573858339241,-2.1034659488892,-0.144013487951697,0.980508317036775,-1.89138763475745,-0.144977516845532,1.10558933421672,-2.86907506572682,-0.0479804414030661,1.22460708944546
"9",-2.03631323622012,-0.11496664879798,1.0737058039505,-2.96469053939282,-0.278471182053335,0.872361763110485,-1.65831287816048,-0.116994880791009,1.10052132881652,-1.88841797948667,-0.198673372814223,1.05721122126362
"10",-1.69298605312444,-0.101172778694426,1.03192235976752,-2.02161912137782,-0.0949603416347039,1.00103624023109,-2.0107557807458,-0.0322294355375366,1.21252297977748,-1.48270711931718,-0.137371403785487,1.08748332012969
"11",-1.97967896183548,-0.120101303919868,1.02559529860175,-2.01167750543792,-0.0321378452286036,1.07529747319212,-2.11902291339241,-0.161293513388358,1.11096306086978,-1.46930146606734,-0.161609956198542,1.10563576609677
"12",-2.06435568116899,-0.129521227702574,0.973245527714191,-2.0101998011325,-0.0429502897962848,1.05946645496431,-1.52566455852671,-0.119308455716738,1.13251239558233,-1.38419910735086,-0.291525139774815,1.02428590210344
"13",-2.03568311040331,-0.155863085797591,0.952269720800669,-2.0269333943491,-0.0693073002054641,1.00961658695414,-0.269725652065341,-2.3153989147791,2.60518725594709,-1.44276658482711,-0.120302180763964,1.16186862867607
"14",-1.76844082771681,-0.118805437613927,1.04147540446915,-1.9837886824771,-0.124794775619645,1.01006509421329,-1.54101824759272,-0.093464240761137,1.13257975117948,-1.7946404289687,-0.0613384025781161,1.12763026230754
"15",-2.12246005965605,-0.197948569896301,0.919008161199499,-2.25201539050675,-0.219413994277028,0.899363868684817,-1.44255864142123,-0.198540738558859,1.08000496295091,-1.44255864142123,-0.198540738558859,1.08000496295091
