"freqCutoff","fracPossibleCodon","fracSNV","fracPossibleAA","fracReachableAA"
1e-07,0.390739554416684,0.915047334329846,0.687273115524237,0.963480128893663
1.25892541179417e-07,0.390561605808243,0.914549078226208,0.687273115524237,0.963480128893663
1.58489319246111e-07,0.390098939426294,0.914050822122571,0.686739269698911,0.962764052989617
1.99526231496888e-07,0.389600683322656,0.913552566018934,0.686525731368781,0.962406015037594
2.51188643150958e-07,0.38141504733433,0.912805181863478,0.678304505658766,0.960973863229502
3.16227766016838e-07,0.372837924407431,0.912057797708022,0.670296818278881,0.959899749373434
3.98107170553497e-07,0.365008185635988,0.910812157448929,0.661221439248345,0.957751521661296
5.01187233627272e-07,0.354544807459606,0.909317389138017,0.651718983557549,0.955961331901181
6.30957344480193e-07,0.340842764609581,0.908570004982561,0.638693145419603,0.953813104189044
7.94328234724282e-07,0.319987187700192,0.906327852516193,0.616698697416186,0.949158610812746
1e-06,0.308669656203289,0.903089187842551,0.602391629297459,0.944862155388471
1.25892541179417e-06,0.297708021923269,0.89960139511709,0.587871022848601,0.941281775868242
1.58489319246111e-06,0.286070182931169,0.896362730443448,0.573243647234679,0.938775510204082
1.99526231496888e-06,0.275144138372838,0.888141504733433,0.55829596412556,0.932330827067669
2.51188643150958e-06,0.263613068545804,0.882660687593423,0.54142643604527,0.924453992123165
3.16227766016838e-06,0.251227845398249,0.871449925261584,0.523702754644459,0.919083422842821
3.98107170553497e-06,0.238202007260303,0.857249626307922,0.504804612427931,0.907984246330111
5.01187233627272e-06,0.22489145134885,0.845291479820628,0.483664317745035,0.895452918009309
6.30957344480193e-06,0.21086910100363,0.822620827105132,0.462844330557335,0.87719298245614
7.94328234724282e-06,0.196312904833084,0.798455406078724,0.439888960068332,0.853562477622628
1e-05,0.182219375044487,0.770802192326856,0.414798206278027,0.827425707124955
1.25892541179417e-05,0.171257740764467,0.743647234678625,0.393978219090327,0.804511278195489
1.58489319246111e-05,0.160865542031461,0.714997508719482,0.37572069186419,0.778374507697816
1.99526231496888e-05,0.151327496618976,0.689337319382162,0.357356395472987,0.750089509488006
2.51188643150958e-05,0.141504733432985,0.657698056801196,0.340486867392697,0.718224131757966
3.16227766016838e-05,0.133888532991672,0.629297458893871,0.326073030108905,0.688506981740064
3.98107170553497e-05,0.124848743682824,0.596412556053812,0.309844117019005,0.658073755818117
5.01187233627273e-05,0.1172681329632,0.569008470353762,0.295430279735212,0.629788757608306
6.30957344480194e-05,0.109402804470069,0.537618335824614,0.279308135810378,0.599713569638382
7.94328234724282e-05,0.101145989038366,0.50548081714001,0.263506299380739,0.568206229860365
1e-04,0.0926756352765321,0.472346786248132,0.248024770446295,0.534908700322234
0.000125892541179417,0.0850238451135312,0.440209267563528,0.2314755498612,0.499462943071966
0.000158489319246111,0.0774788241155954,0.406576980568012,0.214072175955584,0.465091299677766
0.000199526231496888,0.0703252900562318,0.374937717987045,0.195387572069186,0.427139276763337
0.000251188643150958,0.0618905260160866,0.340059790732436,0.176275891522528,0.389187253848908
0.000316227766016838,0.0537760694711367,0.303687095166916,0.156096519325219,0.346580737558181
0.000398107170553497,0.044914228770731,0.262082710513204,0.133888532991672,0.302900107411386
0.000501187233627273,0.0364794647305858,0.219232685600399,0.112107623318386,0.253848907984246
0.000630957344480194,0.028649725959143,0.175386148480319,0.0918214819560111,0.208736126029359
0.000794328234724282,0.0221723966118585,0.137269556552068,0.0724962630792227,0.162907268170426
0.001,0.0160509644814578,0.101145989038366,0.0551996583386718,0.125671321160043
0.00125892541179417,0.0108192753932664,0.070254110612855,0.0384368994234465,0.0870032223415682
0.00158489319246111,0.00701117517261015,0.0468360737419033,0.0262652146060218,0.0597923379878267
0.00199526231496888,0.00402163855078653,0.0271549576482312,0.0160153747597694,0.0354457572502685
0.00251188643150958,0.00209979357961421,0.0139511709018435,0.00811445654494982,0.0196920873612603
0.00316227766016838,0.000960922485586163,0.00622820129546587,0.003309844117019,0.00859291084854995
0.00398107170553498,0.000284717773507011,0.00199302441454908,0.00128122998078155,0.00322234156820623
0.00501187233627272,0.000106769165065129,0.000747384155455904,0.000427076660260517,0.00107411385606874
0.00630957344480194,0.000106769165065129,0.000747384155455904,0.000320307495195388,0.00107411385606874
0.00794328234724282,0,0,0,0
0.01,0,0,0,0
